timestamp,green,ir,red
1630932117307,32895,260255,188045
1630932117317,32902,260323,188038
1630932117327,32912,260296,188043
1630932117337,32927,260288,188061
1630932117347,32934,260340,188063
1630932117357,32934,260365,188063
1630932117367,32948,260376,188057
1630932117377,32955,260342,188101
1630932117387,32976,260418,188069
1630932117397,32973,260431,188059
1630932117407,32980,260396,188052
1630932117417,32972,260422,188041
1630932117427,32971,260338,188015
1630932117437,32948,260248,188013
1630932117447,32927,260215,187993
1630932117457,32907,260197,188010
1630932117467,32873,260105,188007
1630932117477,32847,260046,187988
1630932117487,32813,260023,187989
1630932117497,32778,260009,187984
1630932117507,32753,259939,187979
1630932117517,32731,259923,187967
1630932117527,32699,259899,187945
1630932117537,32689,259915,187932
1630932117547,32676,259894,187954
1630932117557,32667,259891,187936
1630932117567,32644,259897,187945
1630932117577,32628,259870,187914
1630932117587,32616,259832,187916
1630932117597,32606,259842,187921
1630932117607,32590,259800,187910
1630932117617,32583,259786,187883
1630932117627,32569,259801,187892
1630932117637,32570,259757,187879
1630932117647,32556,259756,187875
1630932117657,32546,259766,187894
1630932117667,32550,259758,187866
1630932117677,32552,259756,187864
1630932117687,32541,259763,187869
1630932117697,32542,259754,187863
1630932117707,32552,259729,187849
1630932117717,32535,259702,187843
1630932117727,32542,259696,187833
1630932117737,32539,259717,187843
1630932117747,32545,259705,187836
1630932117757,32533,259669,187827
1630932117767,32536,259664,187825
1630932117777,32529,259629,187808
1630932117787,32532,259651,187817
1630932117797,32532,259641,187829
1630932117807,32528,259652,187805
1630932117817,32540,259627,187800
1630932117827,32536,259655,187805
1630932117837,32540,259636,187790
1630932117847,32536,259657,187801
1630932117857,32546,259602,187798
1630932117867,32545,259636,187794
1630932117877,32552,259652,187764
1630932117887,32557,259626,187801
1630932117897,32570,259646,187804
1630932117907,32567,259660,187796
1630932117917,32572,259659,187787
1630932117927,32582,259670,187783
1630932117937,32582,259645,187788
1630932117947,32582,259689,187792
1630932117957,32595,259663,187786
1630932117967,32598,259679,187793
1630932117977,32607,259693,187771
1630932117987,32618,259709,187786
1630932117997,32630,259719,187792
1630932118007,32636,259736,187804
1630932118017,32634,259785,187794
1630932118027,32644,259736,187789
1630932118037,32660,259753,187825
1630932118047,32665,259801,187806
1630932118057,32671,259767,187806
1630932118067,32675,259814,187797
1630932118077,32697,259829,187807
1630932118087,32693,259841,187796
1630932118097,32701,259816,187819
1630932118107,32711,259844,187812
1630932118117,32716,259847,187819
1630932118127,32729,259870,187808
1630932118137,32739,259921,187809
1630932118147,32743,259923,187801
1630932118157,32746,259930,187824
1630932118167,32757,259974,187794
1630932118177,32766,259963,187817
1630932118187,32777,259931,187821
1630932118197,32776,259985,187837
1630932118207,32800,260032,187844
1630932118217,32801,260021,187840
1630932118227,32816,260056,187813
1630932118237,32816,260086,187852
1630932118247,32818,260074,187853
1630932118257,32825,260114,187869
1630932118267,32829,260113,187851
1630932118277,32824,260066,187816
1630932118287,32819,260046,187820
1630932118297,32806,260005,187806
1630932118307,32788,259964,187827
1630932118317,32756,259894,187816
1630932118327,32727,259843,187832
1630932118337,32689,259827,187826
1630932118347,32671,259825,187822
1630932118357,32633,259744,187806
1630932118367,32614,259770,187820
1630932118377,32593,259748,187843
1630932118387,32570,259761,187826
1630932118397,32561,259747,187846
1630932118407,32559,259753,187850
1630932118417,32550,259769,187839
1630932118427,32536,259754,187836
1630932118437,32527,259728,187850
1630932118447,32529,259738,187859
1630932118457,32523,259744,187840
1630932118467,32511,259731,187865
1630932118477,32507,259764,187868
1630932118487,32503,259744,187885
1630932118497,32489,259742,187873
1630932118507,32490,259753,187899
1630932118517,32488,259780,187890
1630932118527,32499,259800,187889
1630932118537,32500,259817,187908
1630932118547,32505,259807,187891
1630932118557,32497,259856,187916
1630932118567,32504,259817,187927
1630932118577,32509,259829,187917
1630932118587,32513,259788,187911
1630932118597,32518,259853,187925
1630932118607,32518,259824,187954
1630932118617,32524,259876,187966
1630932118627,32537,259862,187980
1630932118637,32538,259905,188011
1630932118647,32555,259902,188018
1630932118657,32564,259926,188058
1630932118667,32576,259967,188088
1630932118677,32578,259990,188121
1630932118687,32596,259958,188153
1630932118697,32613,260001,188153
1630932118707,32611,260048,188187
1630932118717,32634,260063,188195
1630932118727,32637,260064,188225
1630932118737,32646,260098,188264
1630932118747,32655,260063,188280
1630932118757,32668,260108,188317
1630932118767,32675,260161,188316
1630932118777,32684,260121,188336
1630932118787,32704,260168,188348
1630932118797,32714,260169,188368
1630932118807,32724,260166,188383
1630932118817,32730,260196,188405
1630932118827,32739,260158,188405
1630932118837,32755,260207,188430
1630932118847,32769,260211,188443
1630932118857,32777,260222,188466
1630932118867,32802,260289,188470
1630932118877,32797,260264,188537
1630932118887,32819,260248,188528
1630932118897,32833,260212,188531
1630932118907,32837,260287,188560
1630932118917,32862,260312,188563
1630932118927,32867,260265,188600
1630932118937,32885,260285,188603
1630932118947,32883,260292,188604
1630932118957,32892,260258,188609
1630932118967,32913,260326,188650
1630932118977,32925,260363,188699
1630932118987,32945,260426,188747
1630932118997,32954,260494,188830
1630932119007,32978,260575,188927
1630932119017,33016,260635,188981
1630932119027,33043,260698,189086
1630932119037,33072,260761,189145
1630932119047,33081,260799,189201
1630932119057,33099,260882,189255
1630932119067,33121,260956,189328
1630932119077,33144,260942,189378
1630932119087,33169,261013,189444
1630932119097,33203,261082,189515
1630932119107,33234,261110,189583
1630932119117,33248,261159,189643
1630932119127,33284,261160,189650
1630932119137,33297,261134,189677
1630932119147,33295,261107,189670
1630932119157,33307,261024,189651
1630932119167,33293,261001,189665
1630932119177,33262,260866,189618
1630932119187,33254,260816,189625
1630932119197,33220,260754,189569
1630932119207,33181,260700,189546
1630932119217,33147,260628,189532
1630932119227,33113,260594,189497
1630932119237,33094,260575,189452
1630932119247,33059,260499,189420
1630932119257,33045,260448,189367
1630932119267,33017,260391,189328
1630932119277,32986,260364,189254
1630932119287,32973,260321,189220
1630932119297,32939,260271,189144
1630932119307,32918,260218,189068
1630932119317,32897,260175,188990
1630932119327,32887,260149,188927
1630932119337,32853,260151,188915
1630932119347,32834,260178,188847
1630932119357,32828,260120,188821
1630932119367,32797,260094,188783
1630932119377,32782,260119,188721
1630932119387,32773,260108,188672
1630932119397,32763,260082,188680
1630932119407,32759,260078,188650
1630932119417,32754,260097,188617
1630932119427,32744,260059,188597
1630932119437,32747,260069,188582
1630932119447,32744,260068,188565
1630932119457,32745,260066,188516
1630932119467,32735,260070,188523
1630932119477,32744,260027,188454
1630932119487,32729,260009,188453
1630932119497,32732,260053,188417
1630932119507,32734,260063,188387
1630932119517,32723,260027,188358
1630932119527,32714,260005,188325
1630932119537,32707,259966,188256
1630932119547,32691,259949,188205
1630932119557,32688,259932,188176
1630932119567,32683,259925,188119
1630932119577,32675,259921,188084
1630932119587,32665,259837,188020
1630932119597,32665,259807,187987
1630932119607,32665,259766,187954
1630932119617,32663,259766,187910
1630932119627,32656,259738,187871
1630932119637,32643,259720,187833
1630932119647,32639,259715,187747
1630932119657,32647,259709,187681
1630932119667,32632,259745,187632
1630932119677,32621,259696,187599
1630932119687,32628,259708,187568
1630932119697,32635,259683,187512
1630932119707,32635,259708,187506
1630932119717,32640,259741,187469
1630932119727,32636,259728,187463
1630932119737,32652,259748,187434
1630932119747,32648,259785,187421
1630932119757,32658,259804,187405
1630932119767,32665,259819,187401
1630932119777,32671,259870,187377
1630932119787,32670,259873,187374
1630932119797,32681,259898,187350
1630932119807,32685,259860,187334
1630932119817,32687,259900,187326
1630932119827,32695,259936,187317
1630932119837,32701,259940,187305
1630932119847,32703,259953,187305
1630932119857,32705,259968,187305
1630932119867,32709,259957,187284
1630932119877,32710,259998,187274
1630932119887,32715,259980,187262
1630932119897,32718,259984,187249
1630932119907,32729,260007,187238
1630932119917,32742,260057,187241
1630932119927,32743,260003,187235
1630932119937,32743,260049,187222
1630932119947,32764,260026,187203
1630932119957,32756,260042,187180
1630932119967,32764,260055,187136
1630932119977,32773,260022,187075
1630932119987,32759,260017,187040
1630932119997,32764,260034,187001
1630932120007,32762,259966,186959
1630932120017,32736,259897,186884
1630932120027,32720,259872,186860
1630932120037,32708,259795,186801
1630932120047,32682,259722,186778
1630932120057,32660,259659,186737
1630932120067,32631,259639,186717
1630932120077,32607,259592,186698
1630932120087,32577,259611,186667
1630932120097,32545,259555,186656
1630932120107,32534,259524,186630
1630932120117,32508,259531,186632
1630932120127,32501,259489,186635
1630932120137,32490,259492,186598
1630932120147,32463,259465,186601
1630932120157,32466,259474,186581
1630932120167,32452,259504,186586
1630932120177,32444,259458,186566
1630932120187,32436,259445,186578
1630932120197,32431,259417,186608
1630932120207,32422,259420,186590
1630932120217,32422,259385,186603
1630932120227,32424,259395,186610
1630932120237,32422,259397,186594
1630932120247,32415,259391,186602
1630932120257,32420,259395,186615
1630932120267,32412,259398,186597
1630932120277,32423,259383,186583
1630932120287,32416,259389,186624
1630932120297,32432,259405,186584
1630932120307,32434,259417,186592
1630932120317,32439,259354,186628
1630932120327,32450,259418,186610
1630932120337,32445,259413,186663
1630932120347,32450,259430,186645
1630932120357,32456,259423,186675
1630932120367,32455,259421,186665
1630932120377,32456,259444,186675
1630932120387,32468,259404,186697
1630932120397,32470,259426,186707
1630932120407,32481,259430,186714
1630932120417,32484,259421,186729
1630932120427,32496,259440,186713
1630932120437,32492,259447,186715
1630932120447,32507,259437,186722
1630932120457,32503,259435,186732
1630932120467,32507,259406,186725
1630932120477,32525,259419,186731
1630932120487,32515,259450,186706
1630932120497,32527,259428,186730
1630932120507,32537,259436,186739
1630932120517,32536,259486,186742
1630932120527,32551,259491,186751
1630932120537,32553,259494,186737
1630932120547,32561,259519,186750
1630932120557,32568,259494,186748
1630932120567,32580,259520,186754
1630932120577,32587,259594,186758
1630932120587,32592,259540,186750
1630932120597,32600,259627,186758
1630932120607,32604,259586,186791
1630932120617,32622,259603,186759
1630932120627,32631,259617,186771
1630932120637,32633,259660,186773
1630932120647,32642,259694,186807
1630932120657,32652,259689,186795
1630932120667,32660,259690,186766
1630932120677,32664,259716,186820
1630932120687,32671,259754,186795
1630932120697,32681,259690,186818
1630932120707,32698,259763,186793
1630932120717,32700,259804,186807
1630932120727,32704,259785,186848
1630932120737,32717,259832,186829
1630932120747,32728,259884,186829
1630932120757,32741,259864,186841
1630932120767,32747,259904,186853
1630932120777,32749,259886,186854
1630932120787,32767,259919,186852
1630932120797,32765,259942,186860
1630932120807,32779,259893,186848
1630932120817,32764,259910,186859
1630932120827,32766,259872,186875
1630932120837,32760,259851,186880
1630932120847,32743,259802,186908
1630932120857,32724,259786,186933
1630932120867,32708,259774,186944
1630932120877,32684,259772,186979
1630932120887,32671,259762,187000
1630932120897,32655,259733,187025
1630932120907,32647,259751,187059
1630932120917,32639,259808,187089
1630932120927,32634,259816,187113
1630932120937,32629,259846,187170
1630932120947,32628,259850,187191
1630932120957,32629,259829,187228
1630932120967,32626,259801,187277
1630932120977,32634,259848,187347
1630932120987,32634,259856,187379
1630932120997,32639,259859,187421
1630932121007,32643,259905,187444
1630932121017,32639,259947,187470
1630932121027,32646,259903,187485
1630932121037,32649,259931,187539
1630932121047,32666,259936,187569
1630932121057,32673,259941,187556
1630932121067,32683,259971,187580
1630932121077,32688,259931,187574
1630932121087,32687,259947,187594
1630932121097,32685,259974,187586
1630932121107,32697,259970,187602
1630932121117,32699,259993,187623
1630932121127,32695,259991,187642
1630932121137,32715,259977,187681
1630932121147,32710,259970,187666
1630932121157,32721,260027,187697
1630932121167,32725,260073,187734
1630932121177,32724,260074,187736
1630932121187,32737,260106,187763
1630932121197,32752,260118,187802
1630932121207,32757,260159,187841
1630932121217,32777,260210,187873
1630932121227,32789,260249,187904
1630932121237,32802,260288,187944
1630932121247,32816,260297,188012
1630932121257,32830,260310,188063
1630932121267,32844,260400,188087
1630932121277,32854,260432,188068
1630932121287,32862,260413,188096
1630932121297,32867,260412,188125
1630932121307,32878,260412,188141
1630932121317,32876,260391,188127
1630932121327,32890,260369,188116
1630932121337,32897,260343,188117
1630932121347,32905,260365,188089
1630932121357,32907,260317,188074
1630932121367,32907,260283,188044
1630932121377,32914,260260,188047
1630932121387,32910,260274,188002
1630932121397,32911,260211,187979
1630932121407,32897,260172,187936
1630932121417,32895,260150,187865
1630932121427,32865,260115,187819
1630932121437,32874,260092,187743
1630932121447,32865,260046,187686
1630932121457,32838,259983,187619
1630932121467,32820,259955,187549
1630932121477,32810,259928,187469
1630932121487,32793,259905,187391
1630932121497,32783,259869,187322
1630932121507,32769,259864,187265
1630932121517,32768,259868,187226
1630932121527,32769,259902,187214
1630932121537,32779,259889,187191
1630932121547,32783,259871,187189
1630932121557,32777,259828,187171
1630932121567,32764,259798,187161
1630932121577,32751,259757,187152
1630932121587,32737,259668,187182
1630932121597,32713,259650,187197
1630932121607,32683,259630,187201
1630932121617,32673,259596,187208
1630932121627,32650,259575,187237
1630932121637,32631,259573,187294
1630932121647,32630,259576,187341
1630932121657,32635,259578,187399
1630932121667,32623,259571,187412
1630932121677,32616,259553,187419
1630932121687,32622,259542,187481
1630932121697,32606,259517,187474
1630932121707,32601,259476,187467
1630932121717,32586,259407,187487
1630932121727,32577,259399,187461
1630932121737,32557,259381,187470
1630932121747,32546,259310,187434
1630932121757,32527,259293,187413
1630932121767,32522,259294,187406
1630932121777,32514,259218,187393
1630932121787,32506,259203,187368
1630932121797,32486,259184,187354
1630932121807,32481,259152,187347
1630932121817,32477,259143,187298
1630932121827,32473,259123,187305
1630932121837,32466,259102,187294
1630932121847,32460,259130,187278
1630932121857,32453,259063,187271
1630932121867,32452,259092,187285
1630932121877,32438,259088,187233
1630932121887,32441,259038,187258
1630932121897,32421,259033,187222
1630932121907,32419,259031,187210
1630932121917,32407,259049,187184
1630932121927,32408,259034,187175
1630932121937,32392,259052,187148
1630932121947,32397,259053,187123
1630932121957,32389,259067,187114
1630932121967,32387,259043,187100
1630932121977,32382,258997,187071
1630932121987,32378,259015,187042
1630932121997,32375,259016,187021
1630932122007,32381,259005,187011
1630932122017,32378,259012,186973
1630932122027,32384,259007,186948
1630932122037,32382,259021,186931
1630932122047,32373,258999,186879
1630932122057,32381,258983,186862
1630932122067,32369,258984,186853
1630932122077,32368,259050,186879
1630932122087,32369,259029,186825
1630932122097,32373,259072,186823
1630932122107,32354,259060,186811
1630932122117,32357,259101,186789
1630932122127,32352,259126,186781
1630932122137,32356,259135,186769
1630932122147,32346,259149,186735
1630932122157,32350,259178,186740
1630932122167,32355,259127,186750
1630932122177,32345,259168,186706
1630932122187,32357,259139,186702
1630932122197,32361,259190,186692
1630932122207,32365,259193,186688
1630932122217,32372,259154,186686
1630932122227,32372,259196,186686
1630932122237,32389,259192,186656
1630932122247,32393,259181,186680
1630932122257,32398,259242,186672
1630932122267,32421,259234,186670
1630932122277,32418,259217,186664
1630932122287,32425,259212,186673
1630932122297,32435,259234,186670
1630932122307,32450,259217,186709
