timestamp,green,ir,red
1630070109075,57212,331123,400883
1630070109085,57250,331187,400918
1630070109095,57292,331206,400952
1630070109105,57319,331196,400961
1630070109115,57338,331181,400960
1630070109125,57337,331148,400978
1630070109135,57324,331141,400941
1630070109145,57290,331070,400920
1630070109155,57242,331024,400895
1630070109165,57183,330994,400878
1630070109175,57139,330961,400889
1630070109185,57084,330944,400831
1630070109195,57053,330873,400834
1630070109205,57004,330872,400843
1630070109215,56957,330881,400773
1630070109225,56911,330809,400813
1630070109235,56885,330802,400770
1630070109245,56843,330761,400764
1630070109255,56807,330776,400763
1630070109265,56774,330747,400748
1630070109275,56744,330728,400694
1630070109285,56710,330693,400684
1630070109295,56681,330724,400691
1630070109305,56660,330674,400718
1630070109315,56621,330648,400676
1630070109325,56620,330689,400684
1630070109335,56605,330685,400690
1630070109345,56611,330707,400702
1630070109355,56599,330690,400671
1630070109365,56610,330714,400675
1630070109375,56611,330714,400714
1630070109385,56620,330669,400691
1630070109395,56604,330613,400701
1630070109405,56603,330672,400683
1630070109415,56599,330675,400681
1630070109425,56589,330696,400694
1630070109435,56585,330677,400688
1630070109445,56592,330684,400721
1630070109455,56607,330713,400730
1630070109465,56593,330687,400738
1630070109475,56596,330702,400718
1630070109485,56617,330721,400696
1630070109495,56626,330736,400723
1630070109505,56631,330694,400668
1630070109515,56661,330722,400726
1630070109525,56678,330750,400723
1630070109535,56686,330759,400753
1630070109545,56713,330758,400739
1630070109555,56732,330764,400715
1630070109565,56747,330762,400730
1630070109575,56771,330816,400720
1630070109585,56778,330823,400740
1630070109595,56807,330766,400806
1630070109605,56824,330846,400840
1630070109615,56851,330857,400799
1630070109625,56874,330829,400790
1630070109635,56901,330878,400842
1630070109645,56937,330839,400803
1630070109655,56959,330912,400820
1630070109665,57001,330915,400812
1630070109675,57026,330964,400852
1630070109685,57070,330976,400790
1630070109695,57084,330979,400883
1630070109705,57115,330973,400889
1630070109715,57147,330996,400905
1630070109725,57174,330992,400863
1630070109735,57207,331059,400915
1630070109745,57241,331035,400921
1630070109755,57275,331057,400900
1630070109765,57305,331053,400921
1630070109775,57326,331066,400918
1630070109785,57346,331084,400922
1630070109795,57357,331032,400882
1630070109805,57349,330995,400878
1630070109815,57309,330942,400848
1630070109825,57269,330956,400864
1630070109835,57232,330866,400831
1630070109845,57191,330821,400823
1630070109855,57140,330834,400826
1630070109865,57090,330835,400766
1630070109875,57064,330813,400735
1630070109885,57009,330794,400771
1630070109895,56992,330718,400740
1630070109905,56948,330733,400737
1630070109915,56925,330711,400774
1630070109925,56883,330671,400734
1630070109935,56855,330670,400685
1630070109945,56831,330640,400656
1630070109955,56806,330635,400674
1630070109965,56777,330599,400681
1630070109975,56749,330576,400638
1630070109985,56740,330605,400668
1630070109995,56728,330606,400684
1630070110005,56726,330658,400670
1630070110015,56732,330629,400628
1630070110025,56740,330597,400663
1630070110035,56730,330632,400673
1630070110045,56731,330604,400640
1630070110055,56739,330649,400702
1630070110065,56731,330602,400642
1630070110075,56731,330670,400627
1630070110085,56734,330635,400698
1630070110095,56740,330620,400636
1630070110105,56743,330651,400669
1630070110115,56740,330643,400650
1630070110125,56748,330658,400633
1630070110135,56770,330682,400599
1630070110145,56786,330664,400668
1630070110155,56800,330689,400666
1630070110165,56803,330686,400668
1630070110175,56822,330690,400638
1630070110185,56845,330744,400651
1630070110195,56875,330748,400709
1630070110205,56901,330733,400662
1630070110215,56917,330738,400730
1630070110225,56924,330800,400708
1630070110235,56957,330794,400733
1630070110245,56989,330779,400743
1630070110255,57011,330828,400713
1630070110265,57034,330837,400740
1630070110275,57073,330869,400779
1630070110285,57098,330846,400764
1630070110295,57132,330909,400800
1630070110305,57160,330930,400778
1630070110315,57190,330909,400846
1630070110325,57230,330933,400823
1630070110335,57269,330951,400849
1630070110345,57285,330967,400822
1630070110355,57336,330955,400871
1630070110365,57367,331038,400825
1630070110375,57405,331079,400859
1630070110385,57431,331061,400908
1630070110395,57470,331064,400905
1630070110405,57506,331136,400902
1630070110415,57538,331159,400944
1630070110425,57577,331174,400923
1630070110435,57616,331169,400942
1630070110445,57658,331201,400939
1630070110455,57698,331238,400976
1630070110465,57717,331232,400982
1630070110475,57731,331240,400953
1630070110485,57731,331144,400939
1630070110495,57714,331144,400930
1630070110505,57676,331089,400923
1630070110515,57632,331040,400902
1630070110525,57594,331035,400904
1630070110535,57541,330988,400871
1630070110545,57487,330943,400872
1630070110555,57461,330943,400876
1630070110565,57420,330927,400848
1630070110575,57368,330893,400808
1630070110585,57335,330856,400840
1630070110595,57296,330874,400790
1630070110605,57259,330858,400768
1630070110615,57225,330813,400738
1630070110625,57191,330819,400760
1630070110635,57155,330828,400723
1630070110645,57139,330789,400758
1630070110655,57112,330783,400713
1630070110665,57078,330756,400721
1630070110675,57058,330752,400707
1630070110685,57043,330764,400706
1630070110695,57029,330771,400710
1630070110705,57014,330802,400737
1630070110715,57022,330783,400748
1630070110725,57011,330768,400735
1630070110735,57022,330762,400734
1630070110745,57021,330799,400750
1630070110755,57015,330776,400733
1630070110765,57015,330747,400699
1630070110775,57004,330779,400754
1630070110785,57020,330764,400736
1630070110795,57011,330806,400714
1630070110805,57028,330785,400661
1630070110815,57036,330764,400694
1630070110825,57041,330804,400720
1630070110835,57049,330843,400737
1630070110845,57077,330873,400733
1630070110855,57083,330840,400732
1630070110865,57085,330857,400794
1630070110875,57098,330881,400738
1630070110885,57125,330876,400749
1630070110895,57150,330925,400736
1630070110905,57173,330932,400810
1630070110915,57204,330950,400770
1630070110925,57220,330952,400816
1630070110935,57267,330942,400847
1630070110945,57283,330943,400818
1630070110955,57316,331022,400858
1630070110965,57357,330984,400861
1630070110975,57367,331038,400857
1630070110985,57417,331051,400864
1630070110995,57454,331054,400885
1630070111005,57479,331115,400917
1630070111015,57516,331118,400924
1630070111025,57539,331148,400918
1630070111035,57577,331149,400953
1630070111045,57614,331179,400963
1630070111055,57649,331156,400986
1630070111065,57694,331221,400974
1630070111075,57716,331204,400997
1630070111085,57756,331274,401025
1630070111095,57787,331284,401051
1630070111105,57832,331341,401014
1630070111115,57869,331345,401045
1630070111125,57906,331378,401086
1630070111135,57959,331378,401074
1630070111145,57987,331356,401085
1630070111155,58027,331384,401073
1630070111165,58055,331425,401104
1630070111175,58066,331405,401098
1630070111185,58072,331360,401137
1630070111195,58050,331371,401097
1630070111205,58014,331265,401041
1630070111215,57964,331234,401038
1630070111225,57925,331186,401023
1630070111235,57895,331188,401054
1630070111245,57861,331196,400989
1630070111255,57821,331122,400981
1630070111265,57788,331148,401005
1630070111275,57757,331083,400981
1630070111285,57717,331068,401006
1630070111295,57710,331072,400978
1630070111305,57678,331075,400944
1630070111315,57651,331094,400932
1630070111325,57630,331013,400950
1630070111335,57595,330994,400954
1630070111345,57576,331021,400976
1630070111355,57553,330985,400905
1630070111365,57547,330983,400920
1630070111375,57523,331011,400935
1630070111385,57519,331027,400922
1630070111395,57517,330985,400915
1630070111405,57525,331074,400886
1630070111415,57529,331034,400911
1630070111425,57532,331077,400914
1630070111435,57549,331048,400960
1630070111445,57554,331058,400920
1630070111455,57544,331069,400956
1630070111465,57559,331093,400951
1630070111475,57553,331087,400946
1630070111485,57571,331023,401033
1630070111495,57579,331053,400955
1630070111505,57594,331122,400954
1630070111515,57595,331062,400956
1630070111525,57587,331101,400989
1630070111535,57617,331124,400988
1630070111545,57628,331102,400953
1630070111555,57639,331096,400998
1630070111565,57663,331153,400962
1630070111575,57682,331125,400996
1630070111585,57700,331188,401027
1630070111595,57726,331193,401013
1630070111605,57753,331226,401001
1630070111615,57775,331211,401058
1630070111625,57815,331256,401053
1630070111635,57827,331290,401047
1630070111645,57864,331244,401060
1630070111655,57884,331296,401042
1630070111665,57916,331284,401100
1630070111675,57946,331325,401062
1630070111685,57986,331336,401112
1630070111695,58010,331377,401062
1630070111705,58047,331365,401131
1630070111715,58076,331393,401180
1630070111725,58116,331401,401153
1630070111735,58150,331437,401147
1630070111745,58188,331452,401193
1630070111755,58224,331473,401220
1630070111765,58250,331523,401236
1630070111775,58280,331495,401231
1630070111785,58327,331534,401248
1630070111795,58356,331562,401275
1630070111805,58395,331568,401241
1630070111815,58439,331552,401302
1630070111825,58464,331620,401279
1630070111835,58510,331666,401312
1630070111845,58535,331649,401361
1630070111855,58575,331664,401324
1630070111865,58594,331650,401327
1630070111875,58608,331606,401358
1630070111885,58597,331575,401310
1630070111895,58565,331562,401304
1630070111905,58539,331567,401286
1630070111915,58494,331489,401247
1630070111925,58451,331440,401246
1630070111935,58432,331412,401278
1630070111945,58402,331408,401222
1630070111955,58359,331364,401222
1630070111965,58331,331400,401205
1630070111975,58307,331385,401233
1630070111985,58289,331366,401190
1630070111995,58253,331293,401196
1630070112005,58230,331361,401152
1630070112015,58211,331343,401170
1630070112025,58189,331328,401180
1630070112035,58165,331282,401187
1630070112045,58147,331327,401154
1630070112055,58134,331312,401118
1630070112065,58121,331318,401148
1630070112075,58129,331299,401129
1630070112085,58125,331350,401165
1630070112095,58139,331369,401182
1630070112105,58138,331320,401155
1630070112115,58136,331339,401134
1630070112125,58138,331355,401151
1630070112135,58136,331353,401152
1630070112145,58139,331358,401176
1630070112155,58140,331341,401155
1630070112165,58141,331339,401179
1630070112175,58138,331318,401119
1630070112185,58140,331321,401194
1630070112195,58155,331336,401160
1630070112205,58148,331387,401150
1630070112215,58157,331394,401154
1630070112225,58178,331398,401139
1630070112235,58181,331395,401163
1630070112245,58197,331439,401194
1630070112255,58208,331431,401223
1630070112265,58236,331447,401212
1630070112275,58251,331444,401210
1630070112285,58278,331515,401217
1630070112295,58290,331471,401209
1630070112305,58316,331498,401223
1630070112315,58330,331528,401226
1630070112325,58360,331538,401228
1630070112335,58387,331545,401238
1630070112345,58403,331572,401243
1630070112355,58432,331571,401290
1630070112365,58459,331656,401301
1630070112375,58493,331603,401330
1630070112385,58520,331596,401317
1630070112395,58545,331665,401302
1630070112405,58590,331670,401316
1630070112415,58614,331672,401397
1630070112425,58659,331702,401372
1630070112435,58684,331697,401407
1630070112445,58716,331737,401382
1630070112455,58742,331755,401442
1630070112465,58780,331799,401402
1630070112475,58824,331819,401410
1630070112485,58849,331808,401408
1630070112495,58880,331833,401447
1630070112505,58919,331893,401444
1630070112515,58958,331874,401451
1630070112525,58974,331863,401478
1630070112535,58978,331827,401467
1630070112545,58974,331825,401466
1630070112555,58947,331735,401401
1630070112565,58902,331736,401384
1630070112575,58861,331647,401356
1630070112585,58814,331674,401358
1630070112595,58776,331596,401332
1630070112605,58740,331612,401378
1630070112615,58706,331577,401352
1630070112625,58663,331550,401326
1630070112635,58632,331553,401298
1630070112645,58588,331527,401289
1630070112655,58565,331559,401271
1630070112665,58528,331550,401291
1630070112675,58500,331473,401250
1630070112685,58469,331488,401268
1630070112695,58438,331481,401227
1630070112705,58422,331425,401246
1630070112715,58395,331475,401223
1630070112725,58385,331480,401185
1630070112735,58376,331457,401200
1630070112745,58356,331473,401191
1630070112755,58361,331489,401198
1630070112765,58362,331504,401222
1630070112775,58362,331488,401202
1630070112785,58353,331439,401214
1630070112795,58357,331501,401217
1630070112805,58360,331498,401229
1630070112815,58350,331508,401255
1630070112825,58357,331502,401223
1630070112835,58355,331473,401202
1630070112845,58352,331496,401191
1630070112855,58356,331524,401240
1630070112865,58367,331500,401206
1630070112875,58372,331537,401211
1630070112885,58385,331502,401187
1630070112895,58391,331546,401182
1630070112905,58409,331547,401188
1630070112915,58430,331561,401230
1630070112925,58432,331558,401213
1630070112935,58456,331544,401235
1630070112945,58484,331620,401231
1630070112955,58503,331581,401232
1630070112965,58524,331596,401286
1630070112975,58545,331629,401252
1630070112985,58567,331667,401267
1630070112995,58594,331657,401282
1630070113005,58617,331688,401273
1630070113015,58646,331713,401249
1630070113025,58677,331734,401316
1630070113035,58699,331698,401336
1630070113045,58733,331736,401311
1630070113055,58768,331753,401320
1630070113065,58794,331812,401302
1630070113075,58844,331809,401335
1630070113085,58865,331826,401411
1630070113095,58900,331889,401349
1630070113105,58932,331888,401385
1630070113115,58963,331875,401373
1630070113125,58996,331872,401428
1630070113135,59038,331954,401425
1630070113145,59065,331923,401439
1630070113155,59102,331959,401445
1630070113165,59133,331992,401492
1630070113175,59178,332007,401441
1630070113185,59204,332005,401455
1630070113195,59238,332014,401487
1630070113205,59247,331999,401436
1630070113215,59257,331950,401466
1630070113225,59233,331918,401460
1630070113235,59194,331874,401443
1630070113245,59149,331832,401438
1630070113255,59118,331787,401381
1630070113265,59064,331822,401413
1630070113275,59017,331753,401362
1630070113285,58956,331733,401345
1630070113295,58916,331713,401367
1630070113305,58879,331724,401320
1630070113315,58840,331657,401285
1630070113325,58802,331651,401308
1630070113335,58759,331639,401277
1630070113345,58731,331601,401243
1630070113355,58682,331576,401240
1630070113365,58660,331550,401207
1630070113375,58618,331551,401237
1630070113385,58591,331563,401241
1630070113395,58571,331551,401246
1630070113405,58560,331513,401222
1630070113415,58537,331560,401193
1630070113425,58527,331538,401199
1630070113435,58519,331595,401184
1630070113445,58520,331580,401186
1630070113455,58505,331560,401169
1630070113465,58505,331559,401213
1630070113475,58510,331559,401221
1630070113485,58502,331559,401168
1630070113495,58493,331570,401175
1630070113505,58485,331542,401177
1630070113515,58488,331558,401172
1630070113525,58484,331561,401193
1630070113535,58480,331546,401215
1630070113545,58484,331543,401207
1630070113555,58507,331582,401170
1630070113565,58509,331539,401173
1630070113575,58510,331548,401193
1630070113585,58532,331570,401199
1630070113595,58549,331603,401206
1630070113605,58549,331590,401178
1630070113615,58564,331610,401229
1630070113625,58578,331618,401154
1630070113635,58584,331646,401208
1630070113645,58618,331612,401193
1630070113655,58637,331697,401216
1630070113665,58660,331654,401226
1630070113675,58686,331738,401254
1630070113685,58711,331722,401247
1630070113695,58738,331737,401325
1630070113705,58758,331708,401299
1630070113715,58807,331759,401308
1630070113725,58829,331806,401287
1630070113735,58868,331777,401318
1630070113745,58882,331767,401316
1630070113755,58932,331846,401279
1630070113765,58954,331866,401344
1630070113775,58982,331850,401352
1630070113785,59012,331870,401384
1630070113795,59043,331859,401400
1630070113805,59079,331908,401407
1630070113815,59104,331941,401378
1630070113825,59140,331967,401436
1630070113835,59173,331974,401443
1630070113845,59212,332024,401416
1630070113855,59237,332027,401456
1630070113865,59276,332023,401448
1630070113875,59301,331993,401453
1630070113885,59301,331992,401452
1630070113895,59293,331976,401455
1630070113905,59262,331919,401403
1630070113915,59213,331860,401367
1630070113925,59156,331852,401400
1630070113935,59103,331830,401331
1630070113945,59058,331784,401359
1630070113955,59001,331711,401336
1630070113965,58954,331711,401306
1630070113975,58916,331703,401325
1630070113985,58873,331669,401257
1630070113995,58833,331664,401256
1630070114005,58792,331693,401258
1630070114015,58762,331637,401210
1630070114025,58732,331639,401205
1630070114035,58700,331649,401238
1630070114045,58661,331575,401197
1630070114055,58622,331571,401238
1630070114065,58610,331564,401202
1630070114075,58593,331564,401219
1630070114085,58589,331558,401189
1630070114095,58573,331610,401168
1630070114105,58561,331596,401222
1630070114115,58554,331540,401173
1630070114125,58565,331544,401154
1630070114135,58560,331576,401155
1630070114145,58554,331523,401161
1630070114155,58549,331564,401192
1630070114165,58550,331588,401205
1630070114175,58549,331563,401166
1630070114185,58537,331557,401143
1630070114195,58540,331584,401170
1630070114205,58541,331537,401177
1630070114215,58538,331564,401176
1630070114225,58536,331568,401183
1630070114235,58550,331628,401228
1630070114245,58546,331541,401194
1630070114255,58556,331593,401184
1630070114265,58569,331625,401227
1630070114275,58570,331573,401155
1630070114285,58582,331585,401135
1630070114295,58598,331619,401247
1630070114305,58606,331637,401219
1630070114315,58627,331651,401242
1630070114325,58650,331686,401212
1630070114335,58672,331692,401241
1630070114345,58691,331690,401248
1630070114355,58713,331661,401217
1630070114365,58735,331736,401250
1630070114375,58770,331720,401276
1630070114385,58799,331749,401253
1630070114395,58819,331765,401267
1630070114405,58848,331761,401303
1630070114415,58882,331772,401301
1630070114425,58901,331790,401307
1630070114435,58929,331803,401292
1630070114445,58969,331858,401300
1630070114455,58997,331851,401353
1630070114465,59040,331871,401346
1630070114475,59059,331897,401362
1630070114485,59093,331897,401346
1630070114495,59125,331889,401372
1630070114505,59145,331931,401375
1630070114515,59162,331919,401383
1630070114525,59169,331882,401360
1630070114535,59180,331869,401379
1630070114545,59162,331838,401331
1630070114555,59124,331814,401344
1630070114565,59071,331733,401354
1630070114575,59007,331662,401308
1630070114585,58953,331655,401295
1630070114595,58902,331623,401252
1630070114605,58852,331621,401222
1630070114615,58809,331567,401204
1630070114625,58763,331566,401159
1630070114635,58730,331544,401185
1630070114645,58702,331522,401183
1630070114655,58664,331505,401148
1630070114665,58626,331489,401137
1630070114675,58599,331500,401188
1630070114685,58555,331458,401152
1630070114695,58540,331444,401140
1630070114705,58521,331460,401137
1630070114715,58508,331441,401097
1630070114725,58481,331414,401143
1630070114735,58477,331470,401075
1630070114745,58471,331441,401083
1630070114755,58467,331399,401067
1630070114765,58466,331393,401102
1630070114775,58460,331389,401069
1630070114785,58449,331404,401083
1630070114795,58450,331420,401063
1630070114805,58426,331365,401072
1630070114815,58427,331362,401096
1630070114825,58422,331407,401071
1630070114835,58412,331410,401071
1630070114845,58429,331424,401060
1630070114855,58427,331397,401013
1630070114865,58442,331369,401052
1630070114875,58431,331397,401068
1630070114885,58433,331430,401092
1630070114895,58452,331418,401084
1630070114905,58455,331436,401098
1630070114915,58468,331432,401101
1630070114925,58474,331411,401096
1630070114935,58500,331472,401140
1630070114945,58527,331461,401124
1630070114955,58528,331466,401135
1630070114965,58541,331489,401171
1630070114975,58572,331504,401151
1630070114985,58599,331505,401153
1630070114995,58615,331476,401165
1630070115005,58653,331585,401147
1630070115015,58660,331561,401177
1630070115025,58716,331564,401178
1630070115035,58732,331617,401181
1630070115045,58757,331615,401248
1630070115055,58787,331636,401229
1630070115065,58811,331642,401215
1630070115075,58847,331639,401227
1630070115085,58868,331670,401231
1630070115095,58895,331717,401248
1630070115105,58930,331709,401278
1630070115115,58955,331743,401267
1630070115125,58986,331762,401307
1630070115135,59011,331729,401319
1630070115145,59036,331722,401338
1630070115155,59044,331746,401282
1630070115165,59037,331670,401294
1630070115175,59008,331667,401274
1630070115185,58967,331587,401261
1630070115195,58925,331557,401202
1630070115205,58866,331491,401183
1630070115215,58819,331456,401197
1630070115225,58757,331467,401160
1630070115235,58705,331410,401162
1630070115245,58667,331388,401137
1630070115255,58610,331372,401113
1630070115265,58567,331357,401136
1630070115275,58518,331321,401093
1630070115285,58478,331322,401097
1630070115295,58426,331285,401059
1630070115305,58382,331317,401069
1630070115315,58343,331251,401054
1630070115325,58320,331205,401054
1630070115335,58281,331229,401013
1630070115345,58253,331176,401001
1630070115355,58223,331204,400985
1630070115365,58209,331195,401017
1630070115375,58193,331221,401001
1630070115385,58193,331221,401030
1630070115395,58180,331204,401022
1630070115405,58178,331202,401009
1630070115415,58158,331133,400996
1630070115425,58143,331188,400996
1630070115435,58148,331190,401000
1630070115445,58135,331173,401022
1630070115455,58125,331169,400979
1630070115465,58114,331177,401005
1630070115475,58123,331172,400972
1630070115485,58109,331159,400973
1630070115495,58098,331219,400985
1630070115505,58110,331153,401018
1630070115515,58118,331195,400970
1630070115525,58115,331198,400976
1630070115535,58114,331207,400990
1630070115545,58129,331195,400995
1630070115555,58146,331268,401026
1630070115565,58149,331258,401030
1630070115575,58160,331189,401013
1630070115585,58182,331278,401017
1630070115595,58195,331271,401013
1630070115605,58221,331280,400959
1630070115615,58241,331297,400990
1630070115625,58259,331372,400991
1630070115635,58270,331314,400997
1630070115645,58302,331333,400975
1630070115655,58320,331339,401036
1630070115665,58351,331331,401040
1630070115675,58356,331316,400990
1630070115685,58383,331384,401005
1630070115695,58402,331398,400961
1630070115705,58429,331346,401010
1630070115715,58447,331385,400998
1630070115725,58462,331401,401046
1630070115735,58485,331439,401035
1630070115745,58511,331397,401032
1630070115755,58538,331442,401023
1630070115765,58554,331386,401035
1630070115775,58595,331422,401069
1630070115785,58612,331417,401028
1630070115795,58623,331426,401025
1630070115805,58617,331404,401025
1630070115815,58589,331387,400981
1630070115825,58553,331361,400994
1630070115835,58508,331254,400925
1630070115845,58422,331199,400916
1630070115855,58368,331163,400903
1630070115865,58306,331113,400862
1630070115875,58243,331070,400891
1630070115885,58189,331080,400830
1630070115895,58123,331099,400829
1630070115905,58085,330948,400823
1630070115915,58032,330928,400787
1630070115925,57974,330935,400786
1630070115935,57930,330895,400754
1630070115945,57886,330864,400764
1630070115955,57830,330882,400737
1630070115965,57791,330794,400721
1630070115975,57739,330807,400708
1630070115985,57690,330736,400731
1630070115995,57659,330717,400702
1630070116005,57617,330763,400708
1630070116015,57593,330755,400672
1630070116025,57580,330729,400663
1630070116035,57570,330692,400696
1630070116045,57556,330686,400670
1630070116055,57539,330683,400681
1630070116065,57522,330707,400645
1630070116075,57515,330704,400669
1630070116085,57503,330681,400599
1630070116095,57489,330658,400651
1630070116105,57485,330654,400641
1630070116115,57466,330670,400598
1630070116125,57464,330694,400682
1630070116135,57448,330677,400631
1630070116145,57457,330682,400609
1630070116155,57440,330666,400652
1630070116165,57430,330658,400598
1630070116175,57438,330673,400640
1630070116185,57438,330614,400648
1630070116195,57447,330711,400678
1630070116205,57438,330713,400682
1630070116215,57440,330664,400664
1630070116225,57464,330686,400669
1630070116235,57468,330674,400645
1630070116245,57477,330687,400650
1630070116255,57486,330686,400664
1630070116265,57501,330705,400654
1630070116275,57515,330730,400671
1630070116285,57549,330717,400655
1630070116295,57553,330760,400652
1630070116305,57580,330753,400646
1630070116315,57607,330732,400697
1630070116325,57626,330758,400707
1630070116335,57642,330739,400715
1630070116345,57667,330779,400684
1630070116355,57695,330793,400747
1630070116365,57705,330812,400719
1630070116375,57737,330814,400768
1630070116385,57755,330840,400714
1630070116395,57794,330827,400745
1630070116405,57808,330853,400811
1630070116415,57844,330886,400744
1630070116425,57886,330885,400778
1630070116435,57913,330885,400802
1630070116445,57929,330959,400814
1630070116455,57950,330918,400796
1630070116465,57968,330917,400816
1630070116475,57962,330846,400800
1630070116485,57915,330857,400776
1630070116495,57885,330750,400801
1630070116505,57835,330749,400759
1630070116515,57783,330673,400760
1630070116525,57720,330658,400732
1630070116535,57668,330679,400687
1630070116545,57648,330655,400706
1630070116555,57603,330570,400708
1630070116565,57555,330589,400679
1630070116575,57511,330547,400668
1630070116585,57482,330561,400699
1630070116595,57445,330543,400621
1630070116605,57402,330548,400605
1630070116615,57365,330511,400612
1630070116625,57334,330477,400642
1630070116635,57303,330503,400599
1630070116645,57280,330431,400612
1630070116655,57246,330452,400616
1630070116665,57229,330448,400609
1630070116675,57204,330437,400632
1630070116685,57198,330468,400634
1630070116695,57196,330453,400621
1630070116705,57194,330441,400624
1630070116715,57198,330503,400600
1630070116725,57197,330447,400621
1630070116735,57185,330485,400653
1630070116745,57190,330503,400608
1630070116755,57191,330434,400603
1630070116765,57190,330507,400623
1630070116775,57190,330494,400624
1630070116785,57190,330475,400592
1630070116795,57201,330479,400594
1630070116805,57200,330512,400607
1630070116815,57213,330515,400589
1630070116825,57225,330477,400599
1630070116835,57239,330516,400602
1630070116845,57238,330501,400599
1630070116855,57262,330524,400597
1630070116865,57261,330562,400641
1630070116875,57281,330612,400646
1630070116885,57296,330592,400639
1630070116895,57309,330629,400678
1630070116905,57335,330592,400653
1630070116915,57355,330603,400649
1630070116925,57369,330621,400646
1630070116935,57389,330661,400671
1630070116945,57417,330668,400684
1630070116955,57438,330690,400678
1630070116965,57461,330781,400719
1630070116975,57489,330744,400723
1630070116985,57529,330809,400811
1630070116995,57564,330818,400842
1630070117005,57585,330779,400803
1630070117015,57620,330859,400804
1630070117025,57652,330863,400879
1630070117035,57669,330892,400868
